"","X","Code","Key","Industry","Year","Equity","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","DA","DA1","DA2","DA3"
"1394",1394,6443,64432022,"M2326",2022,6150765,0.00164771394841275,9.77523699817721e-08,0.278386139652359,0.24594036851275,0.532038974651931,0.0185387369670431,0.367075546,0.0168910230186303,0.0185387369670431,0.0347837451038093,-0.0162450081367662,0.0290127535477887,0.0350740131721112,0.0520308782615042,-0.0286558220472867
"1395",1395,6446,64462022,"M1722",2022,12141215,0.0210834368717413,1.61337604907761e-07,0.359062647875999,0.305364975509758,0.08779718185152,-0.221808552603239,0.118139629,-0.24289198947498,-0.221808552603239,0.043089135786044,-0.264897688389283,-0.00505159908860188,0.00497086646818501,0.0893205194638591,-0.19582801286522
"1396",1396,6449,64492022,"M2328",2022,2720740,-0.0449735007076546,2.17305279801192e-07,-0.0725178141435749,-0.0363766865334397,0.296234686225301,0.0735430604536769,0.606622785,0.118516561161332,0.0735430604536769,0.0553736608064244,0.0181693996472525,-0.0181502711491346,-0.022882829628656,-0.0322955389261894,0.0105920994988639
"1397",1397,6451,64512022,"M2324",2022,6678196,-0.0292920916944266,6.68081306563939e-08,0.0699842559959295,0.0514776689146712,0.263675657749429,0.0122079165229735,0.581699767,0.0415000082174001,0.0122079165229735,0.102010610695706,-0.0898026941727327,-0.0158771979265251,-0.0146125517060744,-0.0033905032642851,-0.033377435212985
"1398",1398,6456,64562022,"M2326",2022,33779888,-0.0475628841217266,1.08132484092522e-08,-0.0747877672921468,0.00447052128983714,0.193949710695864,0.036394409688982,1.371169288,0.0839572938107085,0.036394409688982,0.0347837451038093,0.00161066458517271,-0.0312655403469303,-0.0378509467158048,-0.0348573268487581,-0.0172439512812063
"1399",1399,6457,64572022,"M2324",2022,1012304,0.210381118582765,6.88138420419544e-07,-0.388221547540731,-0.360834326546453,0.149928846487329,0.0404033592165131,0.636206132,-0.169977759366252,0.0404033592165131,0.102010610695706,-0.0616072514791931,0.24327251314032,0.232017915273567,0.217433128618639,0.119037686002359
"1400",1400,6461,64612022,"M1722",2022,1031710,-0.0528469706433479,3.84375150146543e-07,-0.00586248979003507,-0.00207985393744294,0.772095901599962,-0.126027771104598,0.265020737,-0.0731808004612502,-0.126027771104598,0.043089135786044,-0.169116906890642,0.0200765062558777,0.0172449316250409,0.0632476462992663,-0.102057206496367
"1401",1401,6462,64622022,"M2324",2022,7631520,0.0951165109575956,1.12617761577838e-07,-0.0172876147265292,-0.016863496236427,0.0146121545647245,-0.101619285746623,1.056154308,-0.196735796704219,-0.101619285746623,0.102010610695706,-0.203629896442329,0.0879375589747056,0.0868940981188019,0.126266524200272,-0.0553430624240399
"1402",1402,6464,64642022,"M9900",2022,8273014,-0.0192375444594211,5.02011812337944e-08,0.00830829549419298,0.00831020313907986,0.0902115728783098,0.0451987841273905,0.704140681,0.0644363285868116,0.0451987841273905,0.0485799893070057,-0.00338120517961517,-0.0200337662987492,-0.0206482492603093,-0.0201115559232071,-0.0107034559131281
"1403",1403,6465,64652022,"M2327",2022,249203,0.0858656161483827,1.51633701499961e-06,-0.0275184841482128,-0.0188723304886851,0.324415755348121,-0.137769832171819,0.362420896,-0.223635448320202,-0.137769832171819,0.0560832483358385,-0.193853080507658,0.110688317289039,0.108111605902428,0.152262651656141,-0.0627098803621965
"1404",1404,6469,64692022,"M1722",2022,2624736,-0.0712045580270489,1.35320487630084e-07,0.444352291192368,0.449781890438038,0.112414653368452,0.0947924075463364,0.0960598,0.165996965573385,0.0947924075463364,0.043089135786044,0.0517032717602925,-0.100721307031355,-0.0916393054541927,-0.0880652088023017,-0.0489643467872058
"1405",1405,6470,64702022,"M2327",2022,855131,0.0382268722758416,6.61604947746441e-07,0.564659974753155,0.445037168965964,0.0263828205012848,0.133194969685261,0.325723466,0.0949680974094197,0.133194969685261,0.0560832483358385,0.0771117213494228,-0.00981224117379362,0.00820494687995723,-0.000869827203928223,0.0196838477680514
"1406",1406,6472,64722022,"M1722",2022,5140456,-0.082544957946832,1.35642253864244e-07,0.758862118835093,0.0453599904724881,0.901357968860336,0.190106009847085,0.114291084,0.272650967793917,0.190106009847085,0.043089135786044,0.147016874061041,-0.0497371264587947,-0.000803501982942221,-0.038278138924781,0.0796814098509413
"1407",1407,6477,64772022,"M2326",2022,3307139,0.012573210579001,1.52315778635214e-07,0.262852253085461,0.234525326153777,0.392882710148557,0.0347837451038093,0.557151296,0.0222105345248083,0.0347837451038093,0.0347837451038093,0,0.0260303890870241,0.0318731929035699,0.0436844600460529,-0.0168222062864361
"1408",1408,6482,64822022,"M3200",2022,307389,-0.013292611656814,2.80968329249927e-06,0.219517745959675,0.184202836656252,0.175372002067927,0.16418946256378,0.439360211,0.177482074220594,0.16418946256378,0.0141565226878795,0.1500329398759,-0.0238390221199846,-0.0183891516477599,-0.0537342982397383,0.0711086982884557
"1409",1409,6485,64852022,"M2324",2022,1993853,0.0642696402552139,4.54343684645501e-07,-0.0132686529663872,0.0656226757480882,0.0966997837778405,0.193841189617156,0.413156587,0.129571549361942,0.193841189617156,0.102010610695706,0.0918305789214502,0.0651343698297879,0.0601747135965287,0.0208486007050931,0.10846206061871
"1410",1410,6486,64862022,"M2327",2022,1315821,0.01185687615379,3.476580018704e-07,0.0635758711440382,0.0514735484409277,0.26472870507824,0.0747489040081491,0.448528657,0.0628920278543591,0.0747489040081491,0.0560832483358385,0.0186656556723106,0.0254450273849327,0.0262236389829737,0.0193420989802539,0.0223139078393474
"1411",1411,6488,64882022,"M2324",2022,54324005,-0.147359670328468,6.63812379644177e-09,0.0607805135167601,0.0538607407657591,0.262120165228743,0.102010610695706,0.255616063,0.249370281024174,0.102010610695706,0.102010610695706,0,-0.133373083465803,-0.132867106172593,-0.145841278670243,-0.0260008859506656
"1412",1412,6491,64912022,"M1722",2022,6485732,-0.0586254436120564,1.16755377402417e-07,0.0847825010776521,0.0710214787862485,0.588149025629673,0.180426871670429,0.273104151,0.239052315282485,0.180426871670429,0.043089135786044,0.137337735884385,-0.0115083790001748,-0.0109343668911394,-0.0448848125075987,0.06867638716819
"1413",1413,6492,64922022,"M1722",2022,1613959,0.0244166847750167,4.85045089791547e-07,0.000218270290406196,0.000309943812376799,0.000296847594952427,-0.169587284833998,0.351938011,-0.194003969609015,-0.169587284833998,0.043089135786044,-0.212676420620042,0.0139334904851073,0.0133059829798703,0.0705031011087359,-0.129380190479472
"1414",1414,6494,64942022,"M2324",2022,1213446,0.173955551042934,5.45881623386442e-07,-0.267807340906895,-0.200734319959779,0.0577182475671421,0.164390067356334,0.61944352,-0.00956548368660063,0.164390067356334,0.102010610695706,0.0623794566606273,0.188594424189424,0.17844007269662,0.136612258762227,0.160435418388525
"1415",1415,6496,64962022,"M1722",2022,1207442,-0.0213388158950063,5.43761075733411e-07,-0.362486902155088,-0.320058312937762,0.0614080258047256,-0.0183557426335328,0.770184426,0.00298307326147349,-0.0183557426335328,0.043089135786044,-0.0614448784195767,0.000426631842228733,-0.0107275731142528,-0.00723265621709519,-0.0133076205997744
"1416",1416,6499,64992022,"M1722",2022,3663546,-0.00814757279773811,2.29121844705796e-07,0.0525513863017214,0.0474580076939115,0.0345087283966741,-0.11385064463431,0.753378532,-0.105703071836572,-0.11385064463431,0.043089135786044,-0.156939780420354,-0.0183175467581253,-0.0175514433699178,0.0271986396875654,-0.109551952769527
"1417",1417,6504,65042022,"M9900",2022,3501771,-0.0321350768206194,9.47870263480445e-08,-0.075621658342628,-0.0589690944056981,0.462576518011857,0.00547252896620435,0.608551102,0.0376076057868238,0.00547252896620435,0.0485799893070057,-0.0431074603408013,0.012933624788594,0.0086701503236296,0.0175122470455969,-0.0187228687321025
"1418",1418,6505,65052022,"M9700",2022,317285365,0.0514058345663823,2.17980273779213e-09,0.496964877544742,0.487896307428985,0.202241193394218,0.0313884226508813,0.39510608,-0.020017411915501,0.0313884226508813,0.041458276078979,-0.0100698534280977,0.0279785264138364,0.0387592329880886,0.0616331042316638,-0.040733204006593
"1419",1419,6506,65062022,"M1400",2022,1371835,0.0371651388295086,3.88317996714053e-07,0.0672380377670317,0.0733163793695968,0.500658781481425,0.0996979274303561,0.909686864,0.0625327886008475,0.0996979274303561,0.0226782953358925,0.0770196320944637,0.0757569497335737,0.0751616784304375,0.0622826106357346,0.0586891659661424
"1420",1420,6508,65082022,"M3300",2022,2547999,0.0560280980856923,3.14155698705836e-07,0.126370072271518,0.0693847417718696,0.214942815808943,0.0987900293264345,0.842541124,0.0427619312407422,0.0987900293264345,0.0449500522325884,0.053839977093846,0.0598582065155951,0.0643633974611057,0.0517021860839891,0.0530817285676482
"1421",1421,6509,65092022,"M1721",2022,3563072,-0.0128568669508684,1.59879463674746e-07,0.116908180584494,0.119920149800662,0.434854394574842,0.0958239164329229,0.48301086,0.108680783383791,0.0958239164329229,0.048879767625415,0.0469441488075079,0.0154645200762378,0.0163428695160194,0.00710954966248741,0.024431195695801
"1422",1422,6510,65102022,"M2324",2022,7959301,-0.0738838505280465,1.14671810997004e-07,0.0169293434729207,0.0508038551286795,0.514424280425786,0.0867567933587591,0.42249978,0.160640643886806,0.0867567933587591,0.102010610695706,-0.015253817336947,-0.0298549275150392,-0.0329489188883242,-0.0421401351913742,0.00513834802205949
"1423",1423,6512,65122022,"M2331",2022,418705,0.0285240336228227,2.14595498215638e-06,0.287942093550762,0.286847656509862,0.184938400362237,0.0482796951885543,0.79601711,0.0197556615657317,0.0482796951885543,0.0629721338999581,-0.0146924387114038,0.0150761194966664,0.0204965893804439,0.0231609483427156,0.00224712944961717
"1424",1424,6514,65142022,"M2327",2022,685936,-0.0442835116070421,1.07447740105406e-06,-0.147021817263628,-0.0450711035420148,0.0926435904736834,0.135496972659923,0.427240732,0.179780484266965,0.135496972659923,0.0560832483358385,0.079413724324084,-0.0352225369591446,-0.044417015318977,-0.0743402978591681,0.0476330052622913
"1425",1425,6515,65152022,"M2324",2022,3695542,0.00953161868955792,2.53858329282177e-07,0.567342141371165,0.379544603543101,0.348027076529401,0.279303057342789,0.141196986,0.269771438653231,0.279303057342789,0.102010610695706,0.177292446647083,-0.00360412011835775,0.017002749583055,-0.0327741096367434,0.114228530492433
"1426",1426,6516,65162022,"M2330",2022,1027066,-0.0379708821193183,8.88498739220289e-07,0.122161468652876,0.113552804368571,0.0577924004925837,0.0701265399904398,0.234642536,0.108097422109758,0.0701265399904398,0.0859443482517163,-0.0158178082612765,-0.0515158403540011,-0.0491046956264997,-0.0544573229287107,-0.0115106332191855
"1427",1427,6517,65172022,"M2326",2022,515737,-0.118621496603595,2.2764109194879e-06,0.256927118428002,0.280146509806778,0.104562382764838,0.242981825135219,0.172468809,0.361603321738814,0.242981825135219,0.0347837451038093,0.20819808003141,-0.138675449926886,-0.134952211371082,-0.186205003281687,0.0605640064367743
"1428",1428,6523,65232022,"M1722",2022,1529016,0.0077289240455172,5.46136521022979e-07,-0.0978785872977383,-0.0876942334537018,0.00340461507205725,0.185676040553914,0.279035914,0.177947116508396,0.185676040553914,0.043089135786044,0.14258690476787,0.00446373051937895,0.00108288908736099,-0.0422635250800577,0.0937875235524687
"1429",1429,6525,65252022,"M2324",2022,4343809,-0.0985445961719384,1.49760637572967e-07,0.069719267694444,0.0971363968968398,0.43641582658437,0.139325765628796,0.466860943,0.237870361800734,0.139325765628796,0.102010610695706,0.0373151549330893,-0.0666883197316541,-0.068070516788487,-0.0900087792405299,0.0210783301544056
"1430",1430,6527,65272022,"M1722",2022,775659,0.067406990670298,1.06552101846761e-06,0.0786802030456853,0.0249566332945484,0.384707429238749,0.122561555149237,0.412865754,0.0551545644789389,0.122561555149237,0.043089135786044,0.0794724193631929,0.0917886078203511,0.0945480963186137,0.0710212733040022,0.0862737520066064
"1431",1431,6530,65302022,"M2327",2022,466021,-0.0484356975701422,1.94528686172706e-06,0.00565105833331712,0.010983089621311,0.0307082983992234,0.104609746276235,0.555431602,0.153045443846377,0.104609746276235,0.0560832483358385,0.0485264979403961,-0.0580953903715756,-0.0590718102873552,-0.0816675743561443,0.0268288554523503
"1432",1432,6531,65312022,"M2324",2022,10950567,0.0584619956891959,1.5927008431599e-07,-0.242479147166036,-0.208159151587373,0.0128425839787355,0.30925408563602,0.222965281,0.250792089946825,0.30925408563602,0.102010610695706,0.207243474940314,0.0670287887717753,0.0591803626229093,-0.0210649062221199,0.198947810972044
"1433",1433,6532,65322022,"M2324",2022,947353,0.0122630779082993,9.55812775393556e-07,0.149978494212554,0.115519532034065,0.713086988520689,0.172697208070883,0.413419457,0.160434130162584,0.172697208070883,0.102010610695706,0.0706865973751769,0.0669760201149068,0.0696517478358965,0.0364843595221024,0.0992690312491332
"1434",1434,6533,65332022,"M2324",2022,4989172,-0.072016040725372,1.98838821052816e-07,0.0222784980272206,0.0308689316131654,0.0148898462757191,0.0707740934490761,0.207152382,0.142790134174448,0.0707740934490761,0.102010610695706,-0.0312365172466301,-0.0820979157466477,-0.0826340904334255,-0.0888035076946302,-0.0230850573406459
"1435",1435,6535,65352022,"M1722",2022,1669969,-0.0868669622918259,4.25768352212612e-07,0.00395113030853304,0.00211777178390553,0.00130370269447502,-0.214792044092571,0.166878376,-0.127925081800745,-0.214792044092571,0.043089135786044,-0.257881179878615,-0.0974239456950341,-0.0978696266318754,-0.0280472794202622,-0.20183219491812
"1436",1436,6538,65382022,"M2328",2022,1746970,0.0230362626581641,4.19978900260051e-07,0.0697164974431684,0.00475794096104612,0.321548025427203,0.071568184414415,0.436796755,0.048531921756251,0.071568184414415,0.0553736608064244,0.0161945236079906,0.0421844441195803,0.0454983323056136,0.0374630139147326,0.0322257640060288
"1437",1437,6541,65412022,"M1722",2022,1391480,-0.0651908768456478,2.12152565698876e-07,0.0036061693117495,0.00353552250737177,0.102804678133796,-0.348169940145397,0.052538733,-0.282979063299749,-0.348169940145397,0.043089135786044,-0.391259075931441,-0.0645292768169878,-0.0652955944671692,0.0418237452985523,-0.275090016017508
"1438",1438,6542,65422022,"M3200",2022,750524,0.00357934131058262,1.1327029463869e-06,0.0506261581887627,0.0547661874578068,0.00278984735695094,0.121432552070354,0.311309993,0.117853210759772,0.121432552070354,0.0141565226878795,0.107276029382475,-0.0111292606159106,-0.0108643510578748,-0.033396110664488,0.0426405849342774
"1439",1439,6546,65462022,"M2327",2022,2108289,0.174425076467662,3.51818090345478e-07,0.0402705058933048,0.141718307698695,0.206332866353455,0.17468753276306,0.378979549,0.000262456295397727,0.17468753276306,0.0560832483358385,0.118604284427221,0.183396064530246,0.178323210498165,0.147569812784537,0.133782219211838
"1440",1440,6547,65472022,"M1722",2022,5029005,-0.0705056094429696,1.88714460113406e-07,-0.550282307396607,-0.530157608655653,0.226546425361261,-0.278273247592806,0.248877977,-0.207767638149836,-0.278273247592806,0.043089135786044,-0.321362383378849,-0.0171731970160199,-0.0319409213237313,0.0358563112117461,-0.171892643778587
"1441",1441,6548,65482022,"M2324",2022,10173413,-0.0816568424483847,6.73760783794005e-08,0.110437140712851,0.130280541188917,0.241591347510114,0.191682854330965,0.248744913,0.273339696779349,0.191682854330965,0.102010610695706,0.0896722436352585,-0.0734873716230984,-0.0730825719646801,-0.107843543299571,0.0462426026051209
"1442",1442,6550,65502022,"M1722",2022,8674057,-0.0155144958440849,1.27842841261124e-07,-0.00109970412052819,-0.000528374462932224,0.166201957938682,-0.147074623400558,0.143251809,-0.131560127556473,-0.147074623400558,0.043089135786044,-0.190163759186602,-0.00759581846105537,-0.00864847728920032,0.0437787973067551,-0.128500600468385
"1443",1443,6552,65522022,"M2324",2022,2429997,-0.11135350037424,2.04279742313362e-07,-0.181813464813223,-0.151615607626008,0.432069835889826,0.0149855533366236,0.801233505,0.126339053710864,0.0149855533366236,0.102010610695706,-0.0870250573590826,-0.0621673488891306,-0.0694584247518686,-0.0671738841469161,-0.0320252089410217
"1444",1444,6556,65562022,"M2326",2022,1336218,0.0279225614296351,4.41114714528201e-07,0.11352837073398,0.0693533787622674,0.338703757944476,0.128285863508521,0.403797983,0.100363302078885,0.128285863508521,0.0347837451038093,0.0935021184047113,0.045769125091909,0.0490463567217162,0.0279322706729553,0.0631319513622191
"1445",1445,6558,65582022,"M2331",2022,1523654,-0.0416066632793787,3.62923713435436e-07,-0.196862887421064,-0.151823691660013,0.285065326268418,-0.0221285475792988,0.578373998,0.0194781157000798,-0.0221285475792988,0.0629721338999581,-0.085100681479257,-0.00735153330113163,-0.0153566163944497,-0.00361492700302812,-0.0349312598733281
"1446",1446,6560,65602022,"M2326",2022,496258,-0.0919336890822185,1.26451025517817e-06,-1.0930768063529,-0.951337851849979,0.000601906881464809,0.0421271591512607,0.608665603,0.134060848233479,0.0421271591512607,0.0347837451038093,0.00734341404745142,-0.0257951444656592,-0.0584363338726402,-0.098267694825664,0.0652301899029035
"1447",1447,6561,65612022,"M2327",2022,3327812,-0.0426029740994885,1.82013432591325e-07,0.0508290711854535,0.0481074243279154,0.200076991681986,0.152391292477385,0.142578614,0.194994266576873,0.152391292477385,0.0560832483358385,0.0963080441415463,-0.034814756587008,-0.0346044647714639,-0.0622281135654017,0.0436703750770384
"1448",1448,6568,65682022,"M2324",2022,1490330,-0.0556640327497024,5.7479820272098e-07,0.156300276880294,0.155109869802459,0.127448855892917,0.069922476966399,0.322673274,0.125586509716101,0.069922476966399,0.102010610695706,-0.0320881337293071,-0.0637175921201101,-0.0610181674048251,-0.063532490175918,-0.021758991176806
"1449",1449,6569,65692022,"M1722",2022,1400889,0.0242941408386817,5.87567195653413e-07,0.234148465303863,0.199006658899028,0.174010962828737,0.119357224990643,0.308557262,0.0950630841519613,0.119357224990643,0.043089135786044,0.076268089204599,0.0156882621582167,0.0216931950142208,0.00734317606899786,0.0365624001641761
"1450",1450,6570,65702022,"M2325",2022,867909,-0.039513953234256,8.88373237578543e-07,0.233427175159663,0.25592878089429,0.492308020322426,0.152477717378268,0.343126646,0.191991670612524,0.152477717378268,0.0520877715950365,0.100389945783232,-0.0143306922425401,-0.0119262318536862,-0.0340782791064383,0.0424776342108582
"1451",1451,6573,65732022,"M2324",2022,954835,-0.132028195518654,3.46178158512209e-07,-0.303485044757374,-0.19361017431455,0.380704929507742,-0.0821155362680471,0.703943721,0.0499126592506074,-0.0821155362680471,0.102010610695706,-0.184126146963753,-0.0799088467034204,-0.0937145868418105,-0.0670858085221256,-0.0974113091410738
"1452",1452,6574,65742022,"M1722",2022,673040,-0.106302622646368,1.11473896714976e-06,0.0367618616586647,0.0636181528552367,0.0673313483548125,0.0773829496216019,0.529068961,0.18368557226797,0.0773829496216019,0.043089135786044,0.0342938138355579,-0.113073919073618,-0.114376549718549,-0.124447392455776,-0.023117895983691
"1453",1453,6576,65762022,"M1722",2022,910579,-0.145857232761494,6.09225996648039e-07,0.045982550549004,0.0360704435835404,0.0616262556909323,-0.287943356603736,0.092173084,-0.142086123842242,-0.287943356603736,0.043089135786044,-0.33103249238978,-0.153184827384822,-0.15244295367818,-0.0620030882675748,-0.269810478308025
"1454",1454,6577,65772022,"M2325",2022,1102638,-0.0829555337196038,5.64722890477643e-07,0.0791707609076226,0.183945492946611,0.0268904098758739,0.109637560848891,0.260726997,0.192593094568495,0.109637560848891,0.0520877715950365,0.057549789253855,-0.096306761042267,-0.100225995583545,-0.112493672208335,-0.0151154559707273
"1455",1455,6578,65782022,"M3300",2022,727203,-0.0481636531648316,7.48231368103645e-07,-0.0276838123884668,-0.0134285083633561,0.645257522531117,-0.0334190058249812,1.02242665,0.0147446473398504,-0.0334190058249812,0.0449500522325884,-0.0783690580575696,0.01218560401169,0.00862419048161462,0.0275091394013102,-0.0375633749158473
"1456",1456,6579,65792022,"M2325",2022,9362898,0.0363776251088366,9.78856216299816e-08,0.196199199197729,0.200614819589458,0.078870458657763,0.115293209038171,0.520692902,0.0789155839293344,0.115293209038171,0.0520877715950365,0.0632054374431345,0.0209462893223384,0.0244605404248732,0.0130359626785288,0.0323355158001401
"1457",1457,6581,65812022,"M9900",2022,4329985,-0.0511510876509795,2.26721484898762e-07,0.177683894930009,0.166446671252487,0.743550340558342,0.223129082970541,0.429512891,0.274280170621521,0.223129082970541,0.0485799893070057,0.174549093663535,0.00588840445085217,0.00808297670308016,-0.0341963241845565,0.0964915208318261
"1458",1458,6582,65822022,"M2100",2022,5956667,0.0534891045294052,1.14526416090503e-07,-0.739743415017391,-0.739205255388182,0.288114906643792,0.0200413211309255,0.985990831,-0.0334477833984798,0.0200413211309255,0.0333435306770588,-0.0133022095461333,0.126996119066102,0.108672235894184,0.0873716469210784,0.0898200136029904
"1459",1459,6584,65842022,"M2328",2022,1571275,-0.0636858657293632,2.65997275655903e-07,-0.0111274640325134,0.0286851462067325,0.662834621247809,0.0347544060453733,0.341781092,0.0984402717747365,0.0347544060453733,0.0553736608064244,-0.0206192547610511,-0.00194815228537594,-0.00635240836924859,-0.00267541496415774,-0.014395282225408
"1460",1460,6585,65852022,"M9900",2022,2955974,-0.0204116873090265,2.17478768635212e-07,0.0146730750410491,0.00656981612170112,0.692226003936366,0.0577736698454813,0.587205782,0.0781853571545078,0.0577736698454813,0.0485799893070057,0.00919368053847565,0.0427154080193629,0.0411403011520749,0.0378844013543914,0.0213984406227395
"1461",1461,6588,65882022,"M2327",2022,781378,-0.0904727361477394,9.68503304049022e-07,-0.0316071053276398,0.00566187031547058,0.619071185961351,-0.0170630912107357,1.017878177,0.0734096449370037,-0.0170630912107357,0.0560832483358385,-0.0731463395465742,-0.0329650322600881,-0.0376808272244387,-0.023356297100814,-0.0447432527605195
"1462",1462,6589,65892022,"M1722",2022,10682878,0.00279506642543799,8.74059173631243e-08,-0.018909570974173,-0.0147685408272603,0.228028752700952,-0.0100988796921354,0.312466305,-0.0128939461175734,-0.0100988796921354,0.043089135786044,-0.0531880154781794,0.0186716690604253,0.0168902195182826,0.0315729283971559,-0.0315915194085752
"1463",1463,6590,65902022,"M2330",2022,690865,0.0124448113966652,1.39939406237099e-06,0.0788292669274204,0.0743302150168977,0.409550864475682,0.149460883437472,0.360140813,0.137016072040806,0.149460883437472,0.0859443482517163,0.0635165351857553,0.0390124331485431,0.0393141503876432,0.00911538409092649,0.0802688538202604
"1464",1464,6591,65912022,"M2325",2022,1736055,-0.127664976636257,3.97342572872628e-07,-0.0717703995676913,-0.0186325852697161,0.431869655742395,0.0897783623128516,1.014108975,0.217443338949108,0.0897783623128516,0.0520877715950365,0.0376905907178152,-0.0865911848267984,-0.0924752093583383,-0.106231768456175,-0.00234127729269336
"1465",1465,6592,65922022,"M9900",2022,32893014,0.238681553383454,4.96132163575409e-09,0.0239597204981905,-0.202488697166663,0.0341676496863978,0.0201905151477187,0.482328425,-0.218491038235735,0.0201905151477187,0.0485799893070057,-0.028389474159287,0.230821956719921,0.24159622959476,0.24103754184295,0.0892437063527932
"1466",1466,6593,65932022,"M2330",2022,519684,-0.0339737642606931,1.12454947736563e-06,-0.0574048771710833,-0.0411933719053804,0.562117301755984,0.00280237729759515,0.345202501,0.0367761415582882,0.00280237729759515,0.0859443482517163,-0.0831419709541212,0.0190349521848154,0.0148629322634886,0.021368989103097,-0.01257625013194
"1467",1467,6596,65962022,"M3200",2022,539416,0.0249362838129308,1.07041053455232e-06,1.0500534670062,1.02863027056767,0.325265649134413,0.00169767110779997,0.306625739,-0.0232386127051308,0.00169767110779997,0.0141565226878795,-0.0124588515800796,-0.0260908135757917,-0.00241579605803241,0.0453558448319946,-0.112393937363992
"1468",1468,6598,65982022,"M1722",2022,816066,-0.324450153930402,9.81386050774952e-07,0.0690306948115101,0.0660816297289314,0.126998224672634,-0.181294389317809,0.364801929,0.143155764612593,-0.181294389317809,0.043089135786044,-0.224383525103853,-0.326923028850494,-0.326184411189919,-0.265040795009759,-0.2667065753671
"1469",1469,6603,66032022,"M1500",2022,2452313,0.0333455719849267,1.50908157747919e-07,0.041755834524376,0.00721416448113927,0.273997452972114,0.025650915929518,1.00185645,-0.00769465605540865,0.025650915929518,0.0616115791059843,-0.0359606631764662,0.0497557400235639,0.0511087366178406,0.0566655339775857,0.00789285213658972
"1470",1470,6605,66052022,"M2200",2022,15966427,-0.0765461531267486,3.18320915740517e-08,0.0331589804792245,0.0308224094614144,0.45418149219805,0.0576341663770477,0.851220176,0.134180319503796,0.0576341663770477,0.0446884863396748,0.0129456800373729,-0.0400194339681665,-0.0408431673040343,-0.0425769608347532,-0.0114563533915572
"1471",1471,6606,66062022,"M1500",2022,1490906,-0.0347351538701657,3.58797168372747e-07,0.00971622731953399,0.00777513463863743,0.323045542124582,0.0516664334485072,0.554334695,0.0864015873186729,0.0516664334485072,0.0616115791059843,-0.00994514565747704,-0.011076775450821,-0.0121688619700945,-0.0144309708636312,-0.00186004397164126
"1472",1472,6609,66092022,"M1500",2022,2479309,0.0503948237513257,1.97639160697635e-07,0.130389471682854,0.0505570855022584,0.195252865471371,0.073070162297326,1.012670387,0.0226753385460003,0.073070162297326,0.0616115791059843,0.0114585831913417,0.0519900363354127,0.0577461169755965,0.0518036985893938,0.0365859284665804
"1473",1473,6612,66122022,"M1722",2022,937764,-0.019180714509052,1.03534030600518e-06,0.122099752967803,0.0778006472947593,0.0981802858781653,0.114293287060524,0.170004296,0.133474001569576,0.114293287060524,0.043089135786044,0.0712041512744799,-0.0285932627226885,-0.0245817521461659,-0.0438744935648719,0.0290399946524268
"1474",1474,6613,66132022,"M2331",2022,3440488,-0.0354034320211922,1.50761322062216e-07,0.351745009536407,0.374917326260014,0.0547183695585151,0.144061036625805,0.502007746,0.179464468646997,0.144061036625805,0.0629721338999581,0.0810889027258467,-0.0645537914302445,-0.058312701436991,-0.0711340608115948,0.00410146203665858
"1475",1475,6615,66152022,"M1722",2022,627321,0.0316404820132774,1.21609970071786e-06,-0.0153715002170738,-0.01699134501843,0.0698856015011535,0.052478350385078,0.75297977,0.0208378683718006,0.052478350385078,0.043089135786044,0.00938921459903399,0.0287051273790283,0.0275569625463071,0.0208293927675405,0.0249832967023796
"1476",1476,6616,66162022,"M9900",2022,425195,-0.0745091041333963,1.12940496170188e-06,0.293857618175288,0.279449799078857,0.156386446236936,0.0304905457510656,1.084682617,0.104999649884462,0.0304905457510656,0.0485799893070057,-0.0180894435559401,-0.0900115333263125,-0.0836425028294203,-0.072672491643354,-0.0543385757534203
"1477",1477,6624,66242022,"M9900",2022,339393,-0.11515632046787,1.21235045657118e-06,0.125378859517678,0.144359418265757,0.325667641396434,0.0297304702464951,0.408208848,0.144886790714365,0.0297304702464951,0.0485799893070057,-0.0188495190605106,-0.100635926993769,-0.10016825216556,-0.0943694588727726,-0.0542500092859179
"1478",1478,6625,66252022,"M9900",2022,562373,-0.282283215611076,9.77353736569938e-07,0.453759928692271,0.420000175923673,0.221090120810695,-0.0190339640196995,0.091246029,0.263249251591376,-0.0190339640196995,0.0485799893070057,-0.0676139533267052,-0.301989519195769,-0.291159193732383,-0.260705667750046,-0.185358747304354
"1479",1479,6629,66292022,"M9900",2022,990996,-0.00635309139150295,6.46822581093764e-07,-0.00454069451927822,-0.0123329661537148,0.323672606869644,0.10456081070155,0.613082412,0.110913902093053,0.10456081070155,0.0485799893070057,0.0559808213945445,0.0179804198011052,0.0168114480796334,-0.00171667463089005,0.04669886614458
"1480",1480,6640,66402022,"M2324",2022,1201982,0.133290509203148,4.04001228163734e-07,0.000140592427400979,-0.0676726297247944,0.127776296439941,0.0927962541006125,0.488029952,-0.0404942551025355,0.0927962541006125,0.102010610695706,-0.0092143565950937,0.136608523042594,0.138938637270539,0.122296474499673,0.0873171888081331
