"Key","Year","Adopt_Ind","Industry","POST","RPA_Ctd","Adopt","Big4","LGTA","INST","MS","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","RPA","ADJROA_sq","distance","weights","subclass"
"24552018","2018","1","M2327","0",0,"0","1",15.18467453,0.398,0.002239069,0.192995728,0.355083414,0.197624554,5.18146184,27,3.295836866,59.71,0.093793281,0.00588957,2535852,3932062,2572657,397170,777072,2062120,273560,3334614,2137109,479835,2182825,0.093100131,1287761,0.402422289,0.192995728,-0.044360277,-0.044147621,-0.088198359,-0.197561254,-0.064846497,0.032131895,-0.113926829,3e-07,-0.02248806,0.039370674,0.77134761867,0.11910524,0.192995728,0.233032069,0.11910524,0.029861092,0.089244148,0.233032069,3e-07,0.618398411,-0.02248806,-0.013709533,0.640886471,0.044360277,0.044147621,0.088198359,-0.230275856,-0.165429359,-0.032714602,0,0.0079645179522459,0.00881804094083108,1,"303"
"24642018","2018","1","M2331","0",1,"1","1",16.33470816,0.4305,0.002396338,0.587620894,0.668683127,0.199237388,1.701777473,34,3.526360525,47.05,0.0417203,0.028678216,4114501,12418628,2297761,953813,2474255,14406440,1194194,11119622,12376355,768856,8883695,0.136045002,11746505,1.01537849,0.587620894,-0.134375816,-0.13050238,-0.134080024,-0.146966455,-0.026812079,-0.006297747,-0.136735044,8.99e-08,0.182567807,0.144316686,0.206640208,0.085777466,0.587620894,0.22251251,0.085777466,0.048668847,0.037108619,0.22251251,8.99e-08,1.295587206,0.182567807,0.314098807,1.113019399,0.134375816,0.13050238,0.134080024,-0.180076281,-0.153264202,-0.033109826,1,0.00137704960408716,0.0159540344596985,1,"38"
"24642019","2019","1","M2331","1",1,"1","1",16.25463484,0.426,0.002079859,0.667600831,0.64493294,0.037815936,1.497901071,34,3.526360525,46.37,0.042293509,0.039213156,4070133,11462998,2278356,681668,433484,12507333,1201372,12418628,14406440,1194194,12376355,0.116427354,10181719,0.824958683,0.667600831,0.059942567,0.051895256,0.043994151,0.060504663,-0.003916981,0.013921627,0.019984816,8.05e-08,-0.152924059,-0.153502062,0.183462779,0.054890766,0.667600831,0.034905949,0.054890766,0.044651154,0.010239612,0.034905949,8.05e-08,1.007142899,-0.152924059,0.163470957,1.160066957,0.059942567,0.051895256,0.043994151,0.070509309,0.07442629,0.010004646,1,0.000104849653910544,0.0241467888409254,1,"39"
"24642020","2020","1","M2331","1",1,"1","1",16.23218556,0.3316,0.001476298,0.561458699,0.633389716,0.096508025,1.781074907,34,3.526360525,50.18,0.047478719,0.040471384,4109162,11208529,2449453,513384,1081713,8908665,861968,11462998,12507333,1201372,14406440,0.1060808,7025359,0.551441429,0.561458699,0.018333955,-0.000276214,-0.011907183,-0.027061274,-0.124359523,0.022852957,-0.049579438,8.72e-08,-0.313937767,-0.284329108,0.213683453,0.044786189,0.561458699,0.094365628,0.044786189,0.045626501,-0.000840312,0.094365628,8.72e-08,0.777167108,-0.313937767,-0.165672802,1.091104875,0.018333955,0.00068169595,0.011907183,-0.12856784,-0.004208317,-0.101506566,1,7.06124257344e-07,0.0435139431798283,1,"40"
"24642021","2021","1","M2331","1",1,"1","1",16.28200584,0.2979,0.001467785,0.612920102,0.642329548,0.084992851,1.631534023,34,3.526360525,50.65,0.040168524,0.046136538,4213746,11781085,2627425,531402,1001308,9861403,551967,11208529,8908665,861968,12507333,0.120720212,7816372,0.692562869,0.612920102,-0.047056546,-0.050445054,-0.038581143,-0.042966728,-0.065021109,-0.003866688,-0.041923967,8.92e-08,0.085001163,0.112658762,0.234413008,0.047410503,0.612920102,0.08933447,0.047410503,0.074242504,-0.026832001,0.08933447,8.92e-08,0.879812418,0.085001163,-0.321065146,0.794811255,0.047056546,0.050445054,0.038581143,-0.111854525,-0.046833416,-0.068887797,1,0.000719956277664001,0.0594775824920974,1,"41"
"24642022","2022","1","M2331","1",1,"1","1",16.38907432,0.3065,0.001440744,0.612897258,0.668695931,-0.11167346,1.631594834,34,3.526360525,52.59,0.04634741,0.044911531,4344215,13112471,2941081,522073,-1464315,10769016,402876,11781085,9861403,551967,8908665,0.128726089,8892088,0.771364352,0.612897258,0.196244529,0.195576769,0.204620382,0.233524989,0.038602784,-0.01073439,0.168608239,8.49e-08,0.077039848,0.089694964,0.249644324,0.044314509,0.612897258,-0.12429373,0.044314509,0.061910017,-0.017595508,-0.12429373,8.49e-08,0.914093736,0.077039848,0.080870141,0.837053888,0.196244529,0.195576769,0.204620382,0.261393383,0.222790599,0.027868394,1,0.000309601901778064,0.0893733651033875,1,"42"
"24682022","2022","1","M2330","0",1,"1","1",14.58487776,0.681,0.016405253,0.410479004,0.444915215,-0.0418106,2.436178197,46,3.828641396,60.67,0,0,1198095,2158400,236477,63530,-90244,2270033,359651,1858450,2148503,341121,2160998,0.098325486,2023539,1.12821222,0.410479004,0.067886308,0.06723333,0.069606368,0.123380409,0.164349918,0.11200987,0.082743146,5.38e-07,0.065393204,0.05542253,0.127244209,0.034184401,0.410479004,-0.048558745,0.034184401,0.085944348,-0.051759947,-0.048558745,5.38e-07,1.221465738,0.065393204,-0.006723345,1.156072534,0.067886308,0.06723333,0.069606368,0.399740197,0.235390279,0.276359788,1,0.00267909211344281,0.0236443273408459,1,"43"
"24762022","2022","1","M2328","0",0,"0","0",16.08446782,0.3015,0.002753956,0.726268143,0.329244591,0.152857292,1.376901919,48,3.871201011,49,0.028612615,0.039920189,6485744,9669313,1253826,983915,1478025,6781030,1626783,9172585,6420460,1541708,4779614,0.100275658,4821562,0.518041643,0.726268143,-0.01506303,-0.008443926,-0.015959524,-0.048398659,-0.049708927,-0.008312286,-0.05386813,1.09e-07,0.039309529,0.030034609,0.136692764,0.107266926,0.726268143,0.161135056,0.107266926,0.055373661,0.051893266,0.161135056,1.09e-07,0.739271427,0.039309529,0.178885887,0.699961897,0.01506303,0.008443926,0.015959524,-0.106419872,-0.056710945,-0.058021213,0,0.00269291105614676,0.0396057425973525,1,"263"
"24802018","2018","1","M2330","0",1,"1","1",15.41764083,0.1258,0.052021027,0.612618551,0.468217089,0.029616437,1.632337118,30,3.401197382,59.34,0.023434734,0,2639555,4963595,460339,404220,147004,4648442,469818,4310512,4201110,1056496,4222518,0.2045293,3267015,0.967486693,0.612618551,0.061809423,0.03073263,0.027322243,-0.000371926,0.123555134,0.011167164,0.059671798,2.32e-07,0.103776999,0.239881016,0.106794506,0.093775403,0.612618551,0.034103605,0.093775403,0.063230134,0.030545269,0.034103605,2.32e-07,1.078396719,0.103776999,-0.004966463,0.97461972,0.061809423,0.03073263,0.027322243,0.134350372,0.010795238,0.134722298,1,0.000933013458282361,0.0148443898336131,1,"44"
"24802019","2019","1","M2330","1",1,"1","1",15.44743768,0.2372,0.051863114,0.473695749,0.452897695,0.113681821,2.111059688,30,3.401197382,60.26,0.017890286,0,2797728,5113720,452727,446501,581337,5521432,496990,4963595,4648442,469818,4201110,0.166011731,4176360,0.795753884,0.473695749,-0.008416246,-0.013192873,-0.01310321,-0.004606371,-0.021719046,0.030316159,-0.027164988,2.01e-07,0.175878572,0.170404314,0.091209496,0.089955164,0.473695749,0.117120152,0.089955164,0.073267395,0.016687769,0.117120152,2.01e-07,1.11238568,0.175878572,0.090122583,0.936507108,0.008416246,0.013192873,0.01310321,0.003990742,0.025709788,0.008597113,1,0.000278481634197361,0.0255149212102891,1,"45"
"24802020","2020","1","M2330","1",1,"1","1",15.56350046,0.1729,0.048420056,0.439571279,0.507402255,0.07730635,2.274943901,30,3.401197382,61.61,0.01690045,0,2829012,5743047,453651,497618,443974,5542811,679421,5113720,5521432,496990,4648442,0.16313095,4165184,0.909811057,0.439571279,0.042694564,0.040743877,0.040620777,0.040444157,0.139431932,0.035925373,0.010490211,1.96e-07,0.004180714,-0.031494098,0.088712522,0.097310373,0.439571279,0.086820162,0.097310373,0.077628046,0.019682327,0.086820162,1.96e-07,1.083909756,0.004180714,0.170715252,1.079729043,0.042694564,0.040743877,0.040620777,0.215801462,0.07636953,0.175357305,1,0.000387393996134929,0.0514679593057616,1,"46"
"24802021","2021","1","M2330","1",1,"1","1",15.57110194,0.2289,0.05141605,0.34722929,0.478150793,0.096953465,2.879941378,30,3.401197382,61.59,0.013836804,0,3019873,5786869,446238,638162,561057,6579554,682823,5743047,5542811,679421,5521432,0.145933509,4980918,0.873102379,0.34722929,0.037350614,0.042413144,0.042559193,0.025524041,0.063464025,0.052957534,0.0134258,1.74e-07,0.18052142,0.179929052,0.077700566,0.111119063,0.34722929,0.097693263,0.111119063,0.072142441,0.038976621,0.097693263,1.74e-07,1.145655608,0.18052142,0.003722588,0.965134187,0.037350614,0.042413144,0.042559193,0.1419456,0.078481575,0.116421559,1,0.00151917698457764,0.0637353128974092,1,"47"
"24802022","2022","1","M2330","1",1,"1","1",15.68858854,0.265,0.048629631,0.257758077,0.519793501,0.103807324,3.879606845,30,3.401197382,66.57,0.01254437,0,3125327,6508298,440151,735171,675609,6728995,602566,5786869,6579554,682823,5542811,0.160944718,4994017,0.956222959,0.257758077,-0.007973922,-0.013795353,-0.014748392,-0.024271988,0.098875395,0.039827348,0.010292612,1.73e-07,0.025824155,0.039692967,0.076060301,0.127041238,0.257758077,0.116748625,0.127041238,0.085944348,0.041096889,0.116748625,1.73e-07,1.1628041,0.025824155,0.179154392,1.136979945,0.007973922,0.013795353,0.014748392,0.114430755,0.01555536,0.138702743,1,0.00168895428547832,0.0956154509954534,1,"48"
"24892021","2021","1","M2326","0",1,"1","1",17.10183204,0.2681,0.013564859,1.943667288,0.368678668,0.03314089,0.514491346,29,3.36729583,55.15,0.027268273,0.029765223,16884249,26744303,2658798,5022379,886330,22231918,5407772,19108191,16747887,3771509,15220325,0.112485007,20411691,1.084846598,1.943667288,0.198744515,0.220433447,0.167825386,0.051003803,0.087966621,-0.004147904,0.216454242,5.23e-08,0.286998963,0.201367466,0.139144412,0.262839062,1.943667288,0.04638482,0.262839062,0.044126304,0.218712758,0.04638482,5.23e-08,1.16347581,0.286998963,0.079942785,0.876476847,0.198744515,0.220433447,0.167825386,0.13482252,0.046855899,0.083818717,1,0.0478352705119666,0.0962585597531022,1,"49"
"24892022","2022","1","M2326","1",1,"1","1",16.79982459,0.2341,0.011987423,1.151593728,0.311221997,0.206280515,0.868361798,29,3.36729583,55.78,0.028841585,0.028074316,13619162,19772934,2447820,-1011794.3,4078771,16355412,2761252,26744303,22231918,5407772,16747887,0.063265736,14865947,0.523256785,1.151593728,-0.195419316,-0.207073007,-0.149551585,-0.068128025,0.020379165,0.033243592,-0.2509198107,3.74e-08,-0.219729263,-0.120772861,0.091526782,-0.104150705,1.151593728,0.152509901,-0.104150705,0.034728434,-0.138879139,0.152509901,3.74e-08,0.611547514,-0.219729263,0.205054175,0.831276777,0.195419316,0.207073007,0.149551585,-0.014505268,-0.034884433,0.053622757,1,0.0192874152493813,0.0583878490688782,1,"50"
"24952021","2021","1","M2325","0",0,"0","1",15.53740767,0.3064,0.000155842,1.053250142,0.280621569,0.009751511,0.949442075,30,3.401197382,49.04,0.250254731,0.039143734,4025018,5595133,580208,146028,54561,1189488,225490,5119151,1130547,162074,1378533,0.096583203,669051,0.137296204,1.053250142,-0.036248527,-0.040485581,-0.032150337,0.007556044,0.013095261,0.025610686,0.017867611,1.95e-07,0.011513823,-0.000874168,0.113340669,0.028525824,1.053250142,0.010658213,0.028525824,0.052407729,-0.023881905,0.010658213,1.95e-07,0.232360405,0.011513823,-0.048442798,0.220846582,0.036248527,0.040485581,0.032150337,0.046261991,0.03316673,0.038705947,0,0.000570345386429025,0.0253442362584377,1,"276"
"24982022","2022","1","M2327","0",0,"0","1",17.6536768,0.3176,0.003867023,0.539689965,0.449633288,-0.08053441,1.852915683,26,3.258096538,59.85,0.534433793,0.393034148,25559160,46440236,7036248,-1011794.3,-3740037,4408823,574547,44184957,5253279,448207,5805708,0.138821206,2678845,0.055442399,0.539689965,0.028322186,0.024686523,0.010324401,0.14499532,0.01669238,-0.076441658,0.007429089,2.26e-08,-0.019111844,-0.021971188,0.159245329,-0.07721594,0.539689965,-0.08464503,-0.07721594,0.055489534,-0.132705474,-0.08464503,2.26e-08,0.099781086,-0.019111844,-0.012502649,0.11889293,0.028322186,0.024686523,0.010324401,0.085246042,0.068553662,-0.059749278,0,0.0176107428295647,0.10825007223408,1,"253"
"25152020","2020","1","M2500","0",1,"1","1",17.55576533,0.2909,0.031528352,1.711893069,0.515170647,0.012995741,0.584148635,69,4.234106505,59.16,0.001844634,0.006578669,20415542,42108717,3220082,598847,547234,13470962,1339452,43224174,12590753,1619578,11062421,0.0132102,12524915,0.289951405,1.711893069,-0.041317668,-0.04220552,-0.038314163,-0.036629031,0.025407928,0.014395508,0.001194077,2.31e-08,0.020363813,0.026844585,0.074497248,0.013854446,1.711893069,0.012660369,0.013854446,0.020189745,-0.006335299,0.012660369,2.31e-08,0.311653428,0.020363813,0.03535827,0.291289615,0.041317668,0.04220552,0.038314163,0.003174405,-0.022233523,0.039803436,1,4.0136013419401e-05,0.0634515566310981,1,"51"
"25152021","2021","1","M2500","1",1,"1","1",17.68854661,0.2973,0.036871033,1.932554622,0.523193556,0.00409685,0.517449799,69,4.234106505,61.97,0.001576641,0.007782663,22928746,48088163,3210072,2662176,197010,17196685,2384399,42108717,13470962,1339452,12590753,0.016588133,16856799,0.393928839,1.932554622,-0.013639043,-0.014486594,-0.011682134,-0.024473368,-0.003473707,0.006658987,0.05854289,2.37e-08,0.088478663,0.063663208,0.076232957,0.063221494,1.932554622,0.004678604,0.063221494,0.037565005,0.025656489,0.004678604,2.37e-08,0.408387769,0.088478663,0.020903249,0.319909106,0.013639043,0.014486594,0.011682134,-0.021288088,-0.017814381,0.00318528,1,0.000658255427807121,0.0980013220510546,1,"52"
"25152022","2022","1","M2500","1",1,"1","1",17.62527703,0.3436,0.033963223,1.401357454,0.49764563,-0.016965059,0.713593807,69,4.234106505,63.85,0.002043148,0.006559501,22676224,45139896,3089497,805156,-765801,15093372,2698649,48088163,17196685,2384399,13470962,0.01251466,13715550,0.258551153,1.401357454,-0.021365019,-0.02645393,-0.026724617,-0.007761571,-0.073534349,0.009506496,0.032668268,2.08e-08,-0.043738685,-0.050273557,0.064246517,0.01674333,1.401357454,-0.015924938,0.01674333,0.020951755,-0.004208425,-0.015924938,2.08e-08,0.313868758,-0.043738685,0.077476925,0.357607443,0.021365019,0.02645393,0.026724617,-0.071789424,0.001744925,-0.064027853,1,1.7710840980625e-05,0.108960874436287,1,"53"
"25202020","2020","1","M2500","0",0,"0","1",17.8651548,0.5306,0.064001037,1.189432859,0.697343106,0.172289366,0.84073682,44,3.784189634,61.84,0,0.015573768,17365557,57377041,6586166,3905137,9885454,27345405,2226837,55824965,15326899,1415769,14435680,0.034783345,20234794,0.288708466,1.189432859,-0.105276859,-0.100534882,-0.105533293,-0.139746067,-0.133454091,-0.007508221,-0.107126211,1.79e-08,0.215289092,0.200760323,0.117978865,0.069953237,1.189432859,0.177079448,0.069953237,0.020189745,0.049763492,0.177079448,1.79e-08,0.489841866,0.215289092,0.015964524,0.274552774,0.105276859,0.100534882,0.105533293,-0.280708379,-0.147254288,-0.140962312,0,0.00247640513603406,0.125646807303159,1,"254"
"25372020","2020","1","M2500","0",0,"0","1",16.32039605,0.4693,0.003455317,1.569347291,0.670575782,-0.22930428,0.637207587,36,3.583518938,46.21,0,0.038397085,4032863,12242157,10000,176390,-2807179,1476336,313,8832785,788704,36.79,1900407,0.01506286,1131948,0.459401989,1.569347291,0.26384159625,0.268039598449999,0.242554099979999,0.257962654,0.203829244,0.01326047,0.337783496,1.13e-07,0.077849965,0.077815547,0.001132146,0.019969919,1.569347291,-0.317813577,0.019969919,0.020189745,-0.000219826,-0.317813577,1.13e-07,0.167142753,0.077849965,-0.125860983,0.089292788,0.26857508,0.268756796,0.254952806059999,0.475052368,0.271223124,0.217089714,0,4.8323470276e-08,0.0392493118406121,1,"165"
"25422018","2018","1","M2500","0",0,"0","1",18.68995257,0.6199,0.106448304,1.226344575,0.693645426,0.071539259,0.815431503,43,3.761200116,48.59,0,0.053773138,40102148,130901091,3288941,8738331,9364567,44204971,1768766,124105870,18670048,2192895,35057830,0.029567626,31032093,0.214574653,1.226344575,-0.006253632,0.006904804,-0.005303019,-0.021734329,-0.033420316,-0.007863649,-0.005045982,8.06e-09,0.20575113,0.209168607,0.026501091,0.070410296,1.226344575,0.075456278,0.070410296,0.018600293,0.051810003,0.075456278,8.06e-09,0.356187592,0.20575113,-0.132046792,0.150436462,0.006253632,0.006904804,0.005303019,-0.063018294,-0.029597978,-0.041283965,0,0.00268427641086001,0.0389548038155704,1,"324"
"26032020","2020","1","M2600","0",0,"0","1",19.62731253,0.4749,0.244432376889998,0.099471051,0.69632566,0.155161016,10.05317617,55,4.007333185,70.38,0,0.009010594,101494293,334220840,95511754.8199994,26092307.3299995,51858045,207077912,21918623,306595638,190589281,14889358,169236653,0.035470723,161590726,0.527408554,0.099471051,-0.030938084,-0.031401172,0.025621221,-0.07449705,-0.054121708,0.032663123,-0.075313319,3.26e-09,0.053779731,0.030852905,0.386967815,0.093828178,0.099471051,0.169141496,0.093828178,0.020662207,0.073165971,0.169141496,3.26e-09,0.675410496,0.053779731,0.069644265,0.621630765,0.030938084,0.031401172,0.025621221,-0.095955635,-0.041833927,-0.021458585,0,0.00535325931237284,0.371003917213533,1,"95"
"26032021","2021","1","M2600","0",0,"0","1",20.23065027,0.4757,0.244432376889998,0.629000661,0.415210613,0.31861344061,1.589823449,55,4.007333185,69.95,0,0.007576737,247021877.119998,611026120,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,41537859,334220840,207077912,21918623,190589281,0.051793685,187412073,0.561376316,0.629000661,0.018450889,0.022102706,0.004352419,0.009673244,0.017476482,0.034534941,-0.113542486,2.99e-09,0.828050952159999,0.69771545872,0.460482581,0.32974351137,0.629000661,0.39529428595,0.329997178139999,0.069045607,0.25939317214,0.39529428595,2.99e-09,1.46432171,0.828050952159999,0.049334539,0.619584081,0.018450889,0.022102706,0.004352419,0.061684667,0.044208185,0.052011423,0,0.0672848177528515,0.474274598816328,1,"91"
"26032022","2022","1","M2600","0",0,"0","1",20.60393266,0.4196,0.244432376889998,2.58748597335999,0.343614512,0.31861344061,0.38647627063,55,4.007333185,69.95,0,0.00843634,247021877.119998,887512057,95511754.8199994,26092307.3299995,51950719.6799996,349829393.93,25800927,611026120,333795247.01,41537859,207077912,0.040529439,228841382,0.374541242,2.58748597335999,-0.037866953,-0.02862624,-0.017946921,-0.156833283,-0.162825341,0.025356781,-0.124800904,1.64e-09,0.225648175,0.2514031,0.345426705,0.32974351137,2.58602094091,0.39529428595,0.329997178139999,0.059815688,0.25939317214,0.39529428595,1.64e-09,1.026607113,0.225648175,0.462057039,0.800958938,0.037866953,0.02862624,0.017946921,-0.294301843,-0.131476502,-0.13746856,0,0.0672848177528515,0.555630753503576,1,"93"
"26072020","2020","1","M2600","0",1,"1","1",17.37290721,0.596,0.008278514,0.472275759,0.334233364,0.079413491,2.117407004,50,3.912023005,64.47,0,0.003850204,23349617,35071774,22677070,682563,2785172,6966387,838243,35011802,7730682,975775,7742438,0.00736110322,5975816,0.170680047,0.472275759,-0.00757071,-0.007368994,-0.012263745,-0.029548825,0.004848996,0.002446186,-0.060054293,2.86e-08,-0.021829639,-0.017901478,0.647697882,0.019495226,0.472275759,0.079549519,0.019495226,0.020662207,-0.00116698,0.079549519,2.86e-08,0.198972535,-0.021829639,-0.000335772,0.220802174,0.00757071,0.007368994,0.012263745,-0.022253643,-0.027102639,0.007295182,1,1.3618423204e-06,0.0354180743500631,1,"54"
"26072021","2021","1","M2600","1",1,"1","1",17.54853321,0.5691,0.005769313,0.963880293,0.336663862,0.069447759,1.037473229,50,3.912023005,66.81,0,0.012847195,27730953,41805280,24246163,1083357,2903283,8880226,1874813,35071774,6966387,838243,7730682,0.011227291,7526982,0.214616518,0.963880293,0.021834707,0.019330101,0.046443927,0.041459067,0.081593994,0.006576443,-0.051891473,2.85e-08,0.05456921,0.025013534,0.691329814,0.030889712,0.963880293,0.082781185,0.030889712,0.069045607,-0.038155895,0.082781185,2.85e-08,0.253201506,0.05456921,-0.021792311,0.198632296,0.021834707,0.019330101,0.046443927,0.129629504,0.04803551,0.088170437,1,0.00145587232325103,0.0504872046928786,1,"55"
"26072022","2022","1","M2600","1",1,"1","1",17.55431893,0.5722,0.009551685,1.01541838,0.290795618,0.117956409,0.984815737,50,3.912023005,65.71,0,0.031269822,29820523,42047855,16328064,3670632,4959814,17586956,2524295,41805280,8880226,1874813,6966387,0.031043423,13087458,0.313057537,1.01541838,0.051677542,0.051444665,0.048158046,0.043967662,-0.0056639,-0.018193456,-0.030837779,2.39e-08,0.208268668,0.192732784,0.390574205,0.087803072,1.01541838,0.118640851,0.087803072,0.059815688,0.027987384,0.118640851,2.39e-08,0.420687435,0.208268668,0.045779839,0.212418766,0.051677542,0.051444665,0.048158046,0.020110306,0.025774206,-0.023857356,1,0.000783293663163456,0.0690652417033448,1,"56"
"26092018","2018","1","M2600","0",1,"1","1",18.75696081,0.6111,0.153943249,1.890983408,0.855009683,-0.022127745,0.52882537,51,3.931825633,63.43,0,0.037692368,20294744,139973099,78371995,-1011794.3,-3097289,141832929,8459340,132876410,131077812,8298270,115400150,0.046182622,141790706,1.067087123,1.890983408,-0.006211391,0.008126324,0.035318515,0.067874534,0.11160201,0.077075469,-0.024150765,7.53e-09,0.080940755,0.079728576,0.589811201,-0.047460313,1.890983408,-0.023309548,-0.047460313,0.022954452,-0.070414765,-0.023309548,7.53e-09,1.067404884,0.080940755,0.117986797,0.986464129,0.006211391,0.008126324,0.035318515,0.256552013,0.144950003,0.188677479,1,0.00495823913000523,0.06796304500197,1,"57"
"26092019","2019","1","M2600","1",1,"1","1",19.06779361,0.6076,0.154786616,1.784429963,0.910565264,0.05860454,0.560403053,51,3.931825633,63.16,0,0.037044458,17082199,191001839,72258682,-1011794.3,11193575,149181262,10135814,139973099,141832929,8459340,131077812,0.047257595,143106496,1.022385709,1.784429963,-0.054615137,-0.050635141,-0.048603826,0.018973346,0.055816694,0.080577061,-0.108531361,7.14e-09,0.05249818,0.040521065,0.516232637,-0.028561888,1.784429963,0.079969473,-0.028561888,0.019302816,-0.047864704,0.079969473,7.14e-09,1.065785233,0.05249818,0.076837029,1.013287053,0.054615137,0.050635141,0.048603826,0.155367101,0.099550407,0.136393755,1,0.00229102988900762,0.169781177455869,1,"58"
"26092020","2020","1","M2600","1",1,"1","1",19.08838696,0.6427,0.179769826,0.110912381,0.813644475,0.179727909,9.016125981,51,3.931825633,64.68,0,0.038933621,36334852,194975985,73663236,12186788,35042626,151276683,11206052,191001839,149181262,10135814,141832929,0.036573883,125192367,0.655451108,0.110912381,-0.076721192,-0.076941997,-0.042266803,-0.06899406,-0.031653457,0.053972782,-0.119662921,5.24e-09,0.010970685,0.005367399,0.385667679,0.063804558,0.110912381,0.18346748,0.063804558,0.020662207,0.043142352,0.18346748,5.24e-09,0.792016893,0.010970685,0.038472577,0.781046208,0.076721192,0.076941997,0.042266803,-0.046674735,-0.015021278,0.022319325,1,0.0018612625360919,0.266437640745412,1,"59"
"26092021","2021","1","M2600","1",1,"1","1",19.76723556,0.5367,0.216790337,1.146041202,0.390444891,0.31861344061,0.872568978,51,3.931825633,71.91,0,0.024603375,234322666,384415884,73895469,26092307.3299995,51950719.6799996,333687395,22080312,194975985,151276683,11206052,149181262,0.05116404,120556335,0.618313763,1.146041202,-0.098458458,-0.094847788,-0.116276206,-0.002068427,-0.190308301,0.059214099,-0.226978758,5.13e-09,0.828050952159999,0.69771545872,0.378997798,0.32974351137,1.146041202,0.39529428595,0.329997178139999,0.069045607,0.25939317214,0.39529428595,5.13e-09,1.711428179,0.828050952159999,0.010747072,0.775873413,0.098458458,0.094847788,0.116276206,-0.133162629,0.057145672,-0.131094202,1,0.0672848177528515,0.414235822309285,1,"60"
"26092022","2022","1","M2600","1",1,"1","1",20.04628484,0.5384,0.204155693,2.196489436,0.323454121,0.31861344061,0.455271937,51,3.931825633,72.92,0,0.024721876,247021877.119998,508148780,75777886,26092307.3299995,51950719.6799996,349829393.93,11408798,384415884,333687395,22080312,151276683,0.029592476,145729755,0.379094,2.196489436,-0.009323371,-0.007273513,0.005621402,-0.190457879,-0.118923998,0.042306505,-0.075573597,2.6e-09,0.109809404,0.137569739,0.197124753,0.32974351137,2.196489436,0.39529428595,0.329997178139999,0.059815688,0.25939317214,0.39529428595,2.6e-09,0.977846883,0.109809404,0.474513982,0.868037479,0.009323371,0.007273513,0.005621402,-0.267075372,-0.148151374,-0.076617493,1,0.0672848177528515,0.447322269383149,1,"61"
"26102020","2020","1","M2600","0",0,"0","1",19.46516796,0.7006,0.136958128,0.620807202,0.786372847,0.034214206,1.610806055,64,4.158883083,64.96,0,0,60711573,284194084,95511754.8199994,-279814,9723475,115250550,9699178,293047979,168444160,8531182,170711607,0.027417985,105031349,0.358410078,0.620807202,0.007059503,0.004908506,0.016514346,0.066290494,0.023759146,0.034084165,-0.034135328,3.41e-09,-0.181518433,-0.185504115,0.482793618,-0.00095484,0.620807202,0.033180488,-0.00095484,0.020662207,-0.021617047,0.033180488,3.41e-09,0.393282187,-0.181518433,-0.00773746,0.57480062,0.007059503,0.004908506,0.016514346,0.124133805,0.100374659,0.057843311,0,0.000467296721000209,0.201781787570893,1,"148"
"26102022","2022","1","M2600","0",0,"0","1",19.50049136,0.5924,0.081859167,0.468262359,0.753904751,0.159126361,2.135554953,64,4.158883083,64.06,0,0,72453442,294412193,95511754.8199994,2245401,46848741,150722471,11131491,294721081,138841403,13475841,115250550,0.029809469,139352258,0.472827588,0.468262359,-0.098793122,-0.100537541,-0.105716531,-0.02254493,0.046287957,0.006449073,-0.151340854,3.39e-09,0.040312922,0.048267392,0.435012669,0.007618732,0.468262359,0.158959586,0.007618732,0.059815688,-0.052196956,0.158959586,3.39e-09,0.51140716,0.040312922,0.080044675,0.471094238,0.098793122,0.100537541,0.105716531,0.0301921,-0.016095857,0.05273703,0,0.00272452221566594,0.28051782320031,1,"237"
"26112021","2021","1","M2600","0",0,"0","1",15.2585453,0.6115,0.00051444,1.202020643,0.227250395,0.079886874,0.831932468,50,3.912023005,47.4,0,0,3271454,4233524,239092,315280,338203,791835,169848,4527959,605824,136554,902882,0.041764292,634531,0.140086516,1.202020643,-0.023648418,-0.023622987,-0.040404518,-0.001247727,0.069292187,-0.057102407,-0.005062546,2.21e-07,0.04108054,0.033727558,0.052803482,0.069629606,1.202020643,0.074692152,0.069629606,0.069045607,0.000583999,0.074692152,2.21e-07,0.174876804,0.04108054,-0.065605276,0.133796264,0.023648418,0.023622987,0.040404518,0.010942053,-0.058350134,0.01218978,0,3.41054832001e-07,0.0122683833532575,1,"305"
