代號,名稱,FY,Page,Key,LEN,Text
6689,伊雲谷,111,72,6689_111,991,"的7x24管控平台與流程。當客戶託管的雲端服務出現警示或偵測到威脅
時，專業的雲端工程師可協助客戶進行問題釐清與調查、威脅應變、系統
修補等，降低損害風險。此外，伊雲谷MSP服務亦協助客戶建置跨雲的備
援與災難復原機制和環境，當發生客戶佈署於雲端的服務異常或中斷時，
可在設定的目標時間內自動恢復營運，減少業務中斷的損失。此外，伊雲
谷更自行研發國際合規的資安檢測產品「Cybosture」，以自動化的設定，
協助客戶以高效的配置達成資安防護，以彌補市場上資安人才不足的困
境。
3.ECVSAPSolution
隨著企業數位轉型演進，不僅企業資訊基礎建設須能負荷各管道產生
的巨量資料，ERP系統也需要轉型成彈性部署與整合、資料驅動導向及合
規安全特性才能協助企業脫穎而出。eCloudvalley推出SAPIaaS整合解決方
案，藉由雲端環境的SAP解決方案中汲取關鍵資料進行分析，未來更結合
資料科學與機器學習，提供機器流程自動化(RPA)模組，自動化企業資源
營運流程，有效節省企業人力，協助各產業客戶構築數位轉型架構。
針對企業客戶的SAP系統升級需求，減少停機時間是客戶的首要考
量，為加速SAP系統升級，讓停機時間降到最低，伊雲谷自行開發可客製
化調整的資料轉檔工具ECVS/4HANADataTransferTools，藉簡化轉檔時
間，加速客戶SAP升級進程，讓停機影響時間降到最低，做到ERP系統無
痛升級。
4.ECVAISolution
伊雲谷提供之人工智慧解決方案著重於「可詮釋性AI」，客戶可快速
落地驗證AI在企業數位轉型上的成效，並完全保有自身數據與機器學習模
型以進行調整優化，達到提升客戶體驗、服務營運效率的目的。團隊亦針
對產業趨勢與特性開發模組化產品，如CustomerInsightCloud針對零售、
電商、遊戲產業的精準用戶畫像與行銷，提升客戶的用戶體驗與銷售，並
延伸到供應鍊與庫存優化；ManufacturingAI搭配5G及物聯網技術協助製造
業數位轉型，包含良率分析、預防性維護，以及生產排程等優化。
5.OT解決方案
伊雲谷針對產業趨勢開發AIoT物聯網解決方案，可運用於智慧製造於
產業升級與環境管理，透過物聯網的方式，串聯設備、感測器、大數據蒐
集、雲端分析與診斷等技術，可有效達到產業升級與永續發展之目標。此
-68-
"
6689,伊雲谷,109,59,6689_109,1244,"(C)成本控管:視覺化的成本分析圖表、有效追蹤雲端使用狀況與花費,讓管
理團隊立即做出相對應的商業決策;
(D)一鍵產出雲端最佳實踐報表:包含費用優化報告、用量報告、高可用性報
告、資訊安全報告、效能報告等等,使用者可自行輕鬆調整雲端環境。
2.雲端資安運營中心服務(SecurityOperationCenter,SOC)
基於對公有雲環境與服務的技術專業與經驗累積,伊雲谷提供了託管式
的SOC服務。利用公有雲與第三方的資安元件,為客戶建立起資安環境的7×24
管控平台與流程。當客戶託管的雲端服務出現警示或偵測到威脅時,專業的
雲端工程師可協助客戶進行問題釐清與調查、威脅應變、系統修補等,降低
損害風險。此外,伊雲谷MSP服務亦協助客戶建置跨雲的備援與災難復原機
制和環境,當發生客戶佈署於雲端的服務異常或中斷時,可在設定的目標時
間內自動恢復營運,減少業務中斷的損失。
3.ECVSAPSolution
企業資源規劃系統(EnterpriseResourcesPlanning,ERP)能管控各項關鍵
資源提供營運決策支援,亦能持續優化整個商業決策。隨著企業數位轉型演
進,不僅企業資訊基礎建設須能負荷各管道產生的巨量資料,ERP系統也需
要轉型成彈性部署與整合、資料驅動導向及合規安全特性才能協助企業脫穎
而出。eCloudvalley推出SAPIaaS整合解決方案,藉由雲端環境的SAP解決方
案中汲取關鍵資料進行分析,未來更結合資料科學與機器學習,提供機器流
程自動化(RPA)模組,自動化企業資源營運流程,有效節省企業人力,協助各
產業客戶構築數位轉型架構。
4.ECVAISolution
伊雲谷所提供的人工智慧解決方案與服務著重於“可詮釋性AI”,客戶可
快速落地驗證AI在企業數位轉型上的成效,並完全保有自身數據與機器學習
模型以進行調整優化,達到提升客戶體驗、服務營運效率的目的。模組化的
產品可分為:
CXAI:零售、電商、遊戲產業的精準用戶畫像與行銷,提升客戶的用戶
體驗與銷售,並延伸到供應鏈與庫存優化。
ManufacturingAI:搭配物聯網與5G,模組化產品協助製造業數位轉型,
包含良率分析、預防性維護,以及生產排程等優化。
此外搭配伊雲谷的eSparkle數位轉型顧問服務,客戶可獲得商業問題顧問、
AI系統開發、流程建置服務,並持續優化人工智慧在企業服務的效率與成效。
5.ECVDataSolution
伊雲谷的數據團隊可協助企業構建全面安全性的的數據平台,協助企業
從數據中得到見解,找到數據中隱藏的真相,提供更多資訊讓企業做出有利
的商業決策,已導入國內外十數家電信業、航空業、網路服務商。目前提供
的產品與服務有:
使用AWS的服務協助客戶建立數據平台與流程
數據湖部署,將企業所有數據存儲在一個集中式存儲庫中,並能快速進行
數據的探索以及分析
-55-"
6689,伊雲谷,110,70,6689_110,1177,"制和環境，當發生客戶佈署於雲端的服務異常或中斷時，可在設定的目標時
間內自動恢復營運，減少業務中斷的損失。
3.ECVSAPSolution
企業資源規劃系統(EnterpriseResourcesPlanning,ERP)能管控各項關鍵
資源提供營運決策支援，亦能持續優化整個商業決策。隨著企業數位轉型演
進，不僅企業資訊基礎建設須能負荷各管道產生的巨量資料，ERP系統也需
要轉型成彈性部署與整合、資料驅動導向及合規安全特性才能協助企業脫穎
而出。eCloudvalley推出SAPIaaS整合解決方案，藉由雲端環境的SAP解決方
案中汲取關鍵資料進行分析，未來更結合資料科學與機器學習，提供機器流
程自動化(RPA)模組，自動化企業資源營運流程，有效節省企業人力，協助各
產業客戶構築數位轉型架構。
4.ECVAISolution
伊雲谷所提供的人工智慧解決方案與服務著重於“可詮釋性AI”，客戶可
快速落地驗證AI在企業數位轉型上的成效，並完全保有自身數據與機器學習
模型以進行調整優化，達到提升客戶體驗、服務營運效率的目的。模組化的
產品可分為：
CustomerInsightCloud：零售、電商、遊戲產業的精準用戶畫像與行銷，提
升客戶的用戶體驗與銷售，並延伸到供應鍊與庫存優化。
ManufacturingAI：搭配物聯網與5G，模組化產品協助製造業數位轉型，
包含良率分析、預防性維護，以及生產排程等優化。
此外搭配伊雲谷的eSparkle數位轉型顧問服務，客戶可獲得商業問題顧問、
AI系統開發、流程建置服務，並持續優化人工智慧在企業服務的效率與成效。
5.ECVDataSolution
伊雲谷的數據團隊可協助企業構建全面安全性的的數據平台，協助企業
從數據中得到見解，找到數據中隱藏的真相，提供更多資訊讓企業做出有利
的商業決策，已導入國內外十數家電信業、航空業、網路服務商。目前提供
的產品與服務有：
使用AWS的服務協助客戶建立數據平台與流程
數據湖部署，將企業所有數據存儲在一個集中式存儲庫中，並能快速進行
數據的探索以及分析
大數據分析以及視覺化互動儀表板
6.AIoT物聯網解決方案
本平台可運用於智慧製造於產業升級與環境管理，透過物聯網的方式，
串聯設備、感測器、大數據蒐集、雲端分析與診斷等技術，可有效達到產業
升級與永續發展之目標。此方案為端到端的整體解決方案，從裝置硬體的串
接、資料傳輸、設備管理溝通、管理後台，再加上收取資料後的分析、預測、
數據洞察，均基於雲端服務的基礎進行架構，可帶給客戶最快速的導入時間
與最符合經濟效益的成果，目前已應用在智慧家庭、設備檢測等客戶場域。
7.智慧製造-生產數據自動化與戰情分析方案
透過智慧化的資料擷取與非侵入式設備監控模組，可以達到機台及設備
-66-
"
6697,東捷資訊,107,6,6697_107,1039,"協助導入軟體機器人(RPA)服務，帶動企業流程自動化
隨著數位化技術演變以及勞動力成本飆升，東捷協助人壽業客戶導入流程自動化機器人(RPA,
RoboticProcessAutomation)，替代人員操作既定工作、執行預定作業流程，協助企業流程自
動化，增加數位勞動力並改善例行工作品質，進而降低企業成本。
二、108年度營業計畫概要
展望108年，東捷以提高營收及淨利為首要任務，並持續精進朝上櫃之路而努力，因此除
繼續強化公司核心技術能力，以提高市場競爭力之外，更順應物聯網及雲端化平台趨勢調整營
運模式，同時配合國內外產官學研的趨向及政策，擴展國際化市場做營運佈局，並就以下幾個
面向來展開未來的營運規劃：
1.新營運模式：提供持續性收入的智能化平台服務
包括：
建置推廣Omni-channel客服平台
建置推廣股務作業平台，拓展股務市場
建置推廣網絡預約車運營平台服務
2.新產品或新服務：代理/結盟網通、物聯網及雲端產品，提供智慧化服務應用
包括：
代理銷售Cisco產品及顧問服務
併購中小型平台服務商，提供多元智慧化服務
推廣銷售機電業智慧工廠平台
推廣銷售生產設備IIOT雲端管理平台
3.新市場：開拓零售通路業、餐飲業及印越海外智能化服務商機
包括：
提供零售通路業CRM解決方案及數位影像輸出服務
提供餐飲業會員管理&衍生解決方案
推廣智慧工廠解決方案，開拓印度、越南市場
4.研發：結合產學研資源，發展智慧化營運平台
包括：
開發ERPMaintenance平台
建立東捷自有研發的機電業智慧工廠平台
與台科大合作研發智能客服解決方案
三、未來公司發展策略
綜合108年營運規劃及目標，東捷除持續在原有服務領域努力成長，也將在智慧工廠、人
工智慧、智慧物流、智能客服、智慧餐飲等物聯網相關創新事業有全新的拓展。
另外內部亦將持續強化與蓄積相關能量：在行銷方面，著重於深耕品牌形象、擴展公司知
名度，運用媒體活動及輔銷物，宣傳東捷嶄新服務議題，同時結合原廠資源共同行銷，創造差
異化；在人才方面，則是培育高潛力人才，建立高績效團隊；在企業文化方面，將著重在績效
導向、協同合作、持續學習與追求卓越。
四、外部競爭環境、法規環境及總體經營環境之影響
全球景氣擴張減緩，經濟預測機構IHS預測108年全球經濟成長率為3.0%，在國際情勢方
面，美國貿易政策不確定性、新興市場金融情勢惡化、中國經濟金融風險及地緣政治風險等4
-2-
"
6811,宏碁資訊,111,75,6811_111,398,"
71




而在組織年度重點投資項目時，有超過4成的企業會將投資放在資訊安全相
關項目上，另外有2成的企業會投資在跟雲端及諸如人工智慧，大數據等新興科
技上面，詳如下圖。

另在CIO眼中，企業最應該導入但尚未導入的科技中，BigData高居第一
位，佔37.5%，其次為AI與機器學習35.2%；ESG、綠能及企業永續則佔34.5%，
則佔第三位。

增加,28.40%
不變,70.10%
其他,1.50%
與去年相較，關鍵應用系統上雲程度變化
網路與網路安全,
21.0%
雲端運算,7.2%
Bigdate/資料科學,4.9%
ESG/企業永續,7.5%
RPA流程機器人,5.1%
行動應用/混合或
遠端工作環境建
置,7.6%
資安與隱私,20.9%
軟體/開發/API等,
17.1%
AI/機器學習,5.6%
IoT與邊緣運算,2.3%
其他,0.8%
組織年度重點投資項目
"
6811,宏碁資訊,111,76,6811_111,1038,"
72




綜上調查發現，在面對當前的疫情時代、甚至後疫情時代之挑戰，企業的數
位轉型勢必加速發展，除前述調查所顯示之趨勢外，各種虛擬技術、遠端技術、
精準科技、綠能應用、零接觸應用等，亦將為台灣資訊服務業帶來更多挑戰與機
會。
就產業競爭態勢分析，雖然根據各項研究都顯示台灣資訊服務市場仍有相當
大之成長空間，但因台灣產業受國際環境影響變化、國內整體政經環境、法規制
度等交錯影響，台灣整體資訊服務市場受到明顯波及，在台灣企業以生產據點外
移為重要經營策略，同時國內市場又有眾多廠商競爭下，資訊服務廠商若無法提
供差異化的產品及服務，增加自身之技術能力，則同業間之削價競爭只會日益嚴
重，從而使得公司規模大且具優質資訊服務之廠商，逐漸拉大與中小型廠商之差
距，故「大者恆大」之發展趨勢將愈加顯著。
進一步以產品競爭態勢來看，由於雲端運用與人工智慧的商機龐大，可預期
將會吸引更多的新創公司(Startup)投入開發SaaS或是其他雲端運用的資訊科技
服務，而各式的開放原始碼軟體(Opensourcesoftware)的蓬勃出現，以及大型
公有雲業者如AWS，GCP等樂於開放其平台給更多新創技術公司進行各種新運
用的開發，將大幅降低新資訊服務開發的速度與成本，從而助長新創公司進入雲
端服務的領域，提供企業用戶更多樣、成本可能更低之選擇；惟企業用戶在選購
資訊服務的過程遠比個人用戶複雜，除成本跟速度外，合作夥伴能否提供長期且
可靠的專業服務，以支持企業不斷成長更是重要的考量點。
本公司以提供企業「雲端化技術平台、服務與產品」及「應用系統開發與平
台服務」資訊服務為主，協助企業客戶利用雲端、大數據應用、智慧物聯網、AI、
37.5%
35.2%
34.5%
25.7%
24.9%
18.0%
17.6%
14.6%
10.3%
8.0%
7.7%
6.5%
6.1%
5.7%
5.7%
3.4%
2.7%
1.5%
0.0%
5.0%
10.0%
15.0%
20.0%
25.0%
30.0%
35.0%
40.0%
Bigdate/資料科學
AI/機器學習
ESG、綠能、企業永續
雲端運算
DevOps敏捷式開發
行動應用/混合或遠端工作環境
對話式商務、RPA流程機器人
IoT及感測、邊緣運算
圖像分析、影像辨識
數位分身
5G
機器人
無伺服器運算
VR/AR、元宇宙沈浸式體驗
區塊鏈
無人機
其他
自動駕駛
組織最欠缺(該導入而未導入)的科技
"
6874,倍力,110,58,6874_110,958,"
-54-
代理經銷品牌
產品應用簡介
Windows基礎架構管理軟體
Instana
容器化與雲端應用系統效能監控軟體
CISCOAppDynamics
應用系統效能監控軟體
AutomationAnywhere
機器人流程自動化(RPA)
OneIdentity
資訊安全軟體
Rancher
K8S容器管理平台
Appeon
簡化和加速企業應用程式開發軟體
WhiteSands
資料庫效能監控軟體
另在專業整合與諮詢服務(ProfessionalSolutionConsultantServices)上，
企業在網路與應用系統開發的執行過程中，除了本公司上述代理經銷軟體產品
的需求外，更需要專業且完備的系統規劃、建置部署、以及維運維護等技術諮
詢與客製化服務，本公司服務團隊具有Oracle、SAP、CISCO、MCSE、MCP
等世界級原廠專業認證，並精通NT、Unix、Linux等跨平台作業系統，以整
合原廠的產品技術能力以及在軟體研發與系統整合上的豐富實務經驗，協助企
業客戶快速與正確地達成數位轉型的目標。
B.自有產品與服務
a.GCRS集團合併報表系統
本公司自行研發之軟體產品，主要是協助集團企業透過系統自動進行「股
東權益」及「內部交易」合併沖銷，快速產生資料稽核報表、內部交易對帳
單、合併沖銷工作底稿，最後產製合併財務報表。
b.EZSO任你收
本公司自行研發之軟體產品，主要是協助集團企業提供彈性自訂財務附
註項目資料收集格式，因應不同企業需求收集集團各子公司財務附註資料；
針對收集資料透過自行訂定的稽核規則，及時掌握資料錯誤；提供彈性自訂
資料產出樣式，支援組合多份資料來源，產出彙整資料及財務附註報表。
c.EZPI任你排
本公司自行研發之軟體產品，企業財務報告排版系統，協助企業透過系
統彈性設定套版規則，自動將數份「資料來源檔」套用至「財務報告文件範
本」對應位置，快速產出「財務報告書」。
(2)計畫開發之新商品
透過彈性設定收集資料格式及彈性設定報表格式，加上設定套表功能等技術，
投入以下產品開發：
A.ESG數位化管理系統
協助企業提供彈性自訂ESG項目資料收集格式，提供彈性資料管理樣式，
管理企業因應ESG所需呈現有關數字資料素材；透過系統彈性設定規則，有效
"
6874,倍力,111,69,6874_111,957,"
-65-
代理經銷品牌
產品應用簡介
Quest
資料庫效能監控軟體、應用系統開發軟體、
Windows基礎架構管理軟體
Instana
容器化與雲端應用系統效能監控軟體
CISCOAppDynamics
應用系統效能監控軟體
AutomationAnywhere機器人流程自動化(RPA)
OneIdentity
資訊安全軟體
Rancher
K8S容器管理平台
Appeon
簡化和加速企業應用程式開發軟體
WhiteSands
資料庫效能監控軟體
另在專業整合與諮詢服務(ProfessionalSolutionConsultantServices)上，
企業在網路與應用系統開發的執行過程中，除了本公司上述經銷軟體產品的需
求外，更需要專業且完備的系統規劃、建置部署、以及維運維護等技術諮詢與
客製化服務，本公司服務團隊具有Oracle及SAP等世界級原廠專業認證，並
精通NT、Unix、Linux等跨平台作業系統，以整合原廠的產品技術能力以及
在軟體研發與系統整合上的豐富實務經驗，協助企業客戶快速與正確地達成數
位轉型的目標。
資訊產品及服務是企業數位轉型提高生產效率、增加競爭力及其持續成長
之不可或缺要素之一。本公司協助企業根據自身需求，將各項經銷之資訊產品
及服務客製化為資訊解決方案，包括提供進行內部流程規劃、應用軟體導入，
到導入後管理及維護售後服務，同時提供雲端運算能力及巨量資料管理服務。
藉由整體性規劃將各種資訊產品引進客戶端後，提供專業技術能力持續售後服
務，因此在企業追求最佳資訊整體解決方案，提高各項資訊系統整合程度以增
進效率，且對於資訊解決方案客製化及維護技術層次較進階之需求下，較不易
發生被其他產品或服務所取代之情況。
B.自有產品與服務
(A)集團合併報表產品
產品
功能說明
GCRS集團
合併報表系統
1.自動進行「股東權益」及「內部交易」合併沖銷。
2.快速產出各子公司試算表資料稽核報表及內部交易
對帳單。
3.具備會計師事務所查核所需之合併工作底稿及合併
財務四大表。
4.支援企業組織異動、股權變化及多樣內部交易組合。
5.強大的資料勾稽功能及可追溯稽核的工作底稿。
EZSO任你收系統
1.企業資料收集平台，彈性自訂財務附註資料收集格
式及產出樣式。
"
6916,華凌,111,76,6916_111,1286,"
72

的智能工廠發展，除了已經使用的PLM、EPR、CRM、BI及管理儀表板等IT系統外，
2021年公司導入RPA(RoboticProcessAutomation)智能作業系統到各個部門，透過
RPA智能系統將人員重覆性、例行性工作取代掉，減少耗時長、出錯率高的例行工
作，提升個人及各單位生產力。
G.深耕產業25年，研發團隊穩健成長，與堅強技術實力
本公司成立近25年專注本業聚焦工控顯示器研發與製造，隨著顯示器科技日新
月異以及市場趨勢變化迅速，本公司產品研發技術不斷地與時俱進，從單色LCD液
晶顯示器到彩色化TFT液晶模組，進而到高對比全視角的OLED有機發光二極體顯
示器科技，本公司更積極研發成為顯示器系統整合服務供應商，展現研發技術團隊
淬煉25年的研發經驗及專業整合顯示器軟體、韌體及硬體技術優勢，提供一站式購
足的顯示器研發、設計、生產製造全方面服務，產品線包含TN-LCD、STN-LCD、
TFT-LCD、OLED到系統整合解決方案，透過專利申請保護技術研發成果，本公司
採用ISO9001系統為品質把關，更落實ISO14001系統的環保永續，產品均符合RoHs
及RAECH綠色環保規範，為了能提供客戶更安心有保障的車用顯示器，本公司2023
年3月獲得IATF16949汽車產業品質管理系統認證，本公司全方位佈局提供客戶最
具競爭力的顯示器產品。
5.發展遠景之有利與不利因素與因應對策
A.有利因素
a.雲端通訊、大數據、物聯網(IoT)將帶動工控顯示器市場穩定成長
隨著5G應用及物聯網及無線通訊等快速發展，帶動各種服務擴大，車輛持
續電子數位化以及電動車蓬勃發展，AI與物聯網等新興科技領域不斷推進，帶
動新的各類顯示器需求。在消費者運用方面，越來越多的物聯網裝置可供消費
者選用，包括電動車、智能家電家具、穿戴裝置、健康監控裝置，以及遠程監
控裝置，擴大顯示器市場成長；在工業應用方面，工業物聯網(IIoT)專注於機器
對機器(M2M)的通訊，利用巨量資料、AI人工智慧、雲端運算等技術，IIoT涵
蓋整個工業應用，帶動新的工業顯示器應用市場。
b.PMOLED為中小尺寸顯示器的明日之星
PMOLED具有輕薄、自發光、可視角廣、無背光源、低耗電、高亮度、高
對比度、工作溫度範圍廣、反應速度快等特性，在工控、家電、醫療及穿戴裝
置應用上越來越廣泛，且PMOLED的產品設計開發跟驅動方式比TFT更容易導
入產品，加上本公司累積多年之研發及生產經驗，不斷提升生產良率及降低生
產成本，PMOLED的價格已僅略高於STN，本公司採用自行研發設計之
PMOLED產品規格，客戶可以直接從STN升級至PMOLED，此外本公司具備超
過12,500款成品型號，以及無最低訂購量的高彈性訂購服務，滿足客戶產品升
級之需求。
c.PMOLED廠商產能擴充有限，市場由少數廠商寡占
全球PMOLED製造商主要競爭者係國內之智晶、錸寶，中國之唯信諾與信
利，以及日本之Pioneer及NIPPONSEIKI，其中唯信諾近年以發展AMOLED為
"
6916,華凌,111,78,6916_111,963,"
74

係，讓客戶對本公司的業務及研發服務、彈性交期等優勢，使客戶產生高黏著
度。
c.專業人才養成不易
OLED顯示器生產所需的人才涵蓋應用材料，化學、機械、設備及電子專
業知識及能力，配合客戶產品開發技術、提升製程能力及良率及開發產品等不
同特性，除了提供眾多標準品服務更提供為客戶量身設計的系統整合解決方案，
且隨高科技產業技術日新月異，產品研發設計需求複雜度日益增加，需有經驗
的專業人員以客戶的需求，然而要培養優秀的專業人才需要累積相當的時間及
經驗，因此專業人員的養成不易，影響本公司市場開發之進度。
因應對策：
本公司已經導入的RPA(RoboticProcessAutomation)機器人作業自動化系
統，將各部門的事務重複性工作走向RPA智能作業系統，RPA可有效取代人員
重覆性及例行性工作，並且能24小時全年無休的運行，大量節省人力作業並提
升生產力，如此可讓人員發展專業技能，將時間精力用於產品研發與開發及服
務客戶等工作。
(二)主要產品之重要用途及產製過程
1.主要產品之重要用途
主要產品
用途
STN顯示器模組
包括：
字元型LCD顯示器、繪圖型LCD顯示器、COGLCD顯示
器、VATNLCD顯示器、LCD玻璃。
應用：
測量儀器、加油機設備、自動販賣機、咖啡機、電梯、音響、
車載、門禁監控、POS系統、家電用品、通訊設備、自動化
設備、充電樁、醫療儀器等。
TFT顯示器模組
包括：
標準TFT-LCD模組、TFT含控制板模組、高亮TFT-LCD模
組、MIPI系列TFT模組、MONO單色TFT、長型TFT-LCD
模組、廣溫TFT-LCD模組、HDMITFT模組。
應用：
工業儀器設備、醫療儀器、GPS導航、咖啡機、洗衣機、白
色家電、智慧居家電子、能源系統、充電樁、POS系統、自
動販賣機、停車場收費機、IoT物聯網、智能家電等。
OLED顯示器模組
包括：z

繪圖型OLED顯示器、字元型OLED顯示器及ICON型OLED
顯示器(客製品)。
應用：
工業儀器、醫療設備、白色家電、穿戴式裝置、車載顯示器、
遊戲機、電梯、機車儀表、混音器、影音系統、電解水機、縫
紉機、家用電表、瓦斯表、智能電表、焊接器、樂器調音器、
照明、硬碟存取、印表機、充電樁、智能家電等。

"
8028,昇陽半導體,111,42,8028_111,1488,"5.本公司董事、經理人及公司治理主管進修與訓練情形
職稱
姓
名
進修日期
上課機構
課程名稱
進修
時數
111/07/20
臺灣證券交易所|永續發展路徑圖產業主題宣導會
2小時
董事長
暨總經理
蔡幸川
財團法人中華民供應鏈資安威脅獵捕-台灣新創契機
3小時
111/10/03
國證券暨期貨市
場發展基金會
氣候變遷與淨零排政策對企業經營
的風險與機會
3小時
財團法人中華民供應鏈資安威脅獵捕-台灣新創契機
3小時
董事
鄭文震
111/10/03
國證券暨期貨市
場發展基金會
氣候變遷與淨零排政策對企業經營
的風險與機會
3小時
法人董事
財團法人中華民供應鏈資安威脅獵捕-台灣新創契機
3小時
代表人
馬繼曾
111/10/03
國證券暨期貨市
場發展基金會
氣候變遷與淨零排政策對企業經營
的風險與機會
3小時
法人董事
財團法人中華民供應鏈資安威脅獵捕-台灣新創契機
3小時
代表人
黃詩欽
111/10/03
國證券暨期貨市
|氣候變遷與淨零排政策對企業經營
場發展基金會
的風險與機會
3小時
法人董事
財團法人中華民
供應鏈資安威脅獵捕-台灣新創契機
3小時
代表人
張耀仁
111/10/03
國證券暨期貨市
場發展基金會
氣候變遷與淨零排政策對企業經營
的風險與機會
3小時
財團法人中華民供應鏈資安威脅獵捕-台灣新創契機
3小時
獨立董事
洪國超
111/10/03
國證券暨期貨市
氣候變遷與淨零排政策對企業經營
場發展基金會
的風險與機會
3小時
財團法人中華民|供應鏈資安威脅獵捕-台灣新創契機
3小時
獨立董事
梁明成
111/10/03
國證券暨期貨市
場發展基金會
氣候變遷與淨零排政策對企業經營
的風險與機會
3小時
財團法人中華民供應鏈資安威脅獵捕-台灣新創契機
3小時
111/10/03
國證券暨期貨市
獨立董事
場發展基金會
氣候變遷與淨零排政策對企業經營
|孟令士
的風險與機會
3小時
111/10/21
臺灣證券交易所
獨立董事及審計委員會行使職權參
考指引發布暨董監宣導會
3小時
財團法人中華民
111/06/08
國會計研究發展
如何應用「機器人流程自動化」RPA
提升內部控制效能專業研習課程
6小時
基金會
公司治理
主管
黃豐年
111/07/20
臺灣證券交易所
永續發展路徑圖產業主題宣導會
2小時
財團法人中華民|供應鏈資安威脅獵捕-台灣新創契機
3小時
111/10/03
國證券暨期貨市
氣候變遷與淨零排政策對企業經營
場發展基金會
的風險與機會
3小時
會計主管
戴文玲
111/09/26
財團法人會計研
發行人證券商證券交易所會計主管
111/09/27
究發展基金會
持續進修班
12小時
111/03/14
普華商務法律事
務所
視訊股東會新制之議題及因應
3小時
財務主管
葉慧嫻
111/09/15
新竹科學工業園
區管理局
公司法規暨公司登記實務解析
3小時
111/09/29
中國信託銀行
ESG策略導入及實務
3小時
稽核主管
張麗珍
111/08/24
111/10/19
內部稽核協會
資安防護與雲端安全稽核實務研討
6小時
個資法實戰作業
6小時
38"
8077,洛碁,109,9,8077_109,286,"洛碁實業股份有限公司
GREENWORLDHOTELSCO.,LTD.
(2)本部與現場的溝通效率化
目前，本部與現場之間的溝通存在諸多溝通疏漏。透過明確定義本部及現
場各自的業務範疇、裁撤冗員，根據需求改善組織，促進效率化。
②作業流程效率化及系統化
目前飯店現場櫃檯及本部會計部門業務，多數為勞動集約型業務，所需人數
眾多。
從根本重新審視作業流程，訂立新作業流程標準的同時，亦導入以RPA為首
的自動化系統進而統整體制，以期新冠肺炎平息後仍能以極力不增加人手的體制
持續運作。
為實現上述，將作為集團專案實行。
③導入會員系統
董事長：謝憲治
總經理：深井洋平
4
"
8077,洛碁,109,63,8077_109,731,"洛碁實業股份有限公司
GREENWORLDHOTELSCO.,LTD.
若是今後狀況回穩，需要增加人手，則會在竭力控制支出的狀況下實施人員
增加計畫。
(2)削減租金
新冠肺炎爆發後，在解約入不敷出的館店（松江館、花華本館、花華站前館）
之餘，亦針對簽約中館店與房東交涉租金調降事宜。
今後將與房東保持密切聯絡，持續協商租金調降。
(3)削減變動支出
自新冠肺炎爆發以來，持續致力削減所有變動支出。
為削減變動支出，目前已完成作業流程改善、水電瓦斯費相關合約用量下修
等應進行事宜。未來將持續分析變動支出，確保變動支出不過於高昂。
③資金調度戰略
與各金融機構進行融資額度交涉中。
設想嚴峻的狀況會長期持續，透過確保充足的融資額度，遠離倒閉風險。
2.長期業務發展計畫：
一旦新冠肺炎有所趨緩，鎖國限制將逐漸鬆綁。屆時，為了實現較新冠肺炎爆發
前要高的收益性，將進行下列改革。
①組織改革
(1)建構飯店現場管理體制
目前營運中飯店有16間，負責飯店營運的副總共有6位。
由於實際上應能以更少人數運作，因此將減少負責飯店營運的副總人數，透
過讓副總們致力於被賦予的嶄新任務，加速事業成長步調。
(2)本部與現場的溝通效率化
目前，本部與現場之間的溝通存在諸多溝通疏漏。透過明確定義本部及現場
各自的業務範疇、裁撤冗員，根據需求改善組織，促進效率化。
②作業流程效率化及系統化
目前飯店現場櫃檯及本部會計部門業務，多數為勞動集約型業務，所需人數眾
多。
從根本重新審視作業流程，訂立新作業流程標準的同時，亦導入以RPA為首的
自動化系統進而統整體制，以期新冠肺炎平息後仍能以極力不增加人手的體制
持續運作。
為實現上述，將作為集團專案實行。
③導入會員系統
58
"
8077,洛碁,110,9,8077_110,428,"洛碁實業股份有限公司
GREENWORLDHOTELSCO.,LTD.
2作業流程效率化及系統化
目前飯店現場櫃檯及本部會計部門業務,多數為勞動集約型業務,所需人數眾多。從根
本重新審視作業流程,訂立新作業流程標準的同時,亦導入以RPA為首的自動化系統進
而統整體制,以期新冠肺炎平息後仍能以極力不增加人手的體制持續運作。
3強化會員系統
洛基會員系統及新官網預訂系統於疫情期間上線,上線期間適逢台灣本土疫情爆發,訂
單數量不多,但透過實際與消費者的接觸,獲得許多寶貴經驗,未來將持續修正系統之
消費者體驗,改善系統缺點及後勤作業流程,待疫情逐漸復甦,訂房回升時,能吸引更
多台灣客戶透過新系統預訂。
4修繕老舊館店
目前有部分館店老舊,僅有部分客房能提供給顧客住宿。
為了化解此機會損失,將進行修繕。正針對新仕界館及花華分館擬訂具體修繕計畫。以
最少成本達到最高效果之計畫一旦完成,便著手實行。
董事長及總經理:謝憲治
4"
